Latitude,Longitude,Yield
-17.825081,-52.086695,4.9072366
-17.82505,-52.08671,5.0789178
-17.82502,-52.086725,4.8795483
-17.824988,-52.08674,5.3496782
-17.824958,-52.086753,5.1596724
-17.82493,-52.086768,5.6452
-17.8249,-52.086781,4.902093
-17.824873,-52.086795,5.5070764
-17.824846,-52.086808,5.3571727
-17.824818,-52.086821,5.0692557
-17.82479,-52.086835,5.1346163
-17.824761,-52.086848,5.5235487
-17.824731,-52.086863,5.4062013
-17.824703,-52.086876,5.1645776
-17.824671,-52.08689,4.7967877
-17.824643,-52.086903,4.7031594
-17.824615,-52.086918,4.5917565
-17.824585,-52.086931,5.5331185
-17.824553,-52.086946,4.9458426
-17.82452,-52.086961,5.5183316
-17.824491,-52.086975,5.1718896
-17.824463,-52.08699,5.4013078
-17.824435,-52.087005,4.8107653
-17.824408,-52.08702,5.0149119
-17.824378,-52.087033,4.7869134
-17.82435,-52.087048,5.0636904
-17.82432,-52.087063,5.0318276
-17.824291,-52.087078,5.2355092
-17.82426,-52.087091,5.6403426
-17.824231,-52.087105,5.510672
-17.824201,-52.08712,5.383581
-17.824171,-52.087133,5.7507358
-17.824141,-52.087146,5.0435707
-17.824113,-52.08716,5.2526188
-17.824085,-52.087171,5.1122972
-17.824056,-52.087186,5.314449
-17.824026,-52.0872,5.1094505
-17.823996,-52.087213,5.2686167
-17.82397,-52.087225,5.2698713
-17.823941,-52.087238,5.1542375
-17.823911,-52.087253,5.5189664
-17.823883,-52.087266,5.3974767
-17.823855,-52.08728,5.2217028
-17.823826,-52.087293,5.3263399
-17.823798,-52.087306,5.4589468
-17.823768,-52.087321,5.2817409
-17.823741,-52.087333,4.6620834
-17.823711,-52.087346,4.9958526
-17.823676,-52.087361,5.8985064
-17.823645,-52.087378,5.4888695
-17.823613,-52.087391,5.5495994
-17.823585,-52.087405,5.8679505
-17.823558,-52.087418,5.0076737
-17.82353,-52.087433,4.9634255
-17.823498,-52.087445,5.4102323
-17.82347,-52.08746,5.4973751
-17.823443,-52.087471,5.4721234
-17.823415,-52.087486,5.538015
-17.823385,-52.0875,5.8244557
-17.823355,-52.087515,5.2935669
-17.823328,-52.087528,5.1190442
-17.8233,-52.087541,5.2393227
-17.823268,-52.087556,5.1931978
-17.82324,-52.08757,5.5134923
-17.82321,-52.087585,5.4443643
-17.823181,-52.087598,5.6473844
-17.82315,-52.087613,5.1689933
-17.823121,-52.087626,5.1022754
-17.823091,-52.087643,5.4231383
-17.823063,-52.087656,5.4708824
-17.823035,-52.08767,6.2697863
-17.823005,-52.087685,5.3286992
-17.822975,-52.087698,5.3682082
-17.822946,-52.08771,5.0794141
-17.822918,-52.087725,5.2768587
-17.82289,-52.087736,4.9422338
-17.822858,-52.087753,5.2012229
-17.822833,-52.087763,4.9231812
-17.8228,-52.087781,5.3738926
-17.822768,-52.087796,5.1156962
-17.822736,-52.087811,5.1692938
-17.822705,-52.087826,5.5974565
-17.822671,-52.087843,5.3844777
-17.82264,-52.087858,5.3169293
-17.822611,-52.08787,5.269824
-17.822583,-52.087883,5.0376445
-17.822556,-52.087895,5.2698054
-17.822516,-52.087915,5.0028339
-17.822488,-52.087926,5.1250697
-17.822475,-52.087933,5.3364113
-17.822435,-52.087951,5.2454494
-17.822421,-52.087956,5.3371983
-17.822391,-52.08797,5.6659637
-17.822365,-52.087981,5.8519018
-17.822335,-52.087993,5.5220511
-17.82231,-52.088005,4.8823148
-17.822286,-52.088015,4.5108159
-17.82226,-52.088028,4.7514799
-17.822226,-52.088043,6.2452391
-17.822196,-52.088058,5.5592792
-17.822171,-52.088071,5.266663
-17.822143,-52.088085,4.7199044
-17.82211,-52.088098,5.6595993
-17.822078,-52.088113,5.4575328
-17.822045,-52.08813,5.7541282
-17.821996,-52.088155,6.07617
-17.821968,-52.088168,5.2272311
-17.821951,-52.088176,6.2114358
-17.821925,-52.08819,5.2165055
-17.821895,-52.088201,5.1297422
-17.821865,-52.088215,4.9324758
-17.821835,-52.088228,5.1042433
-17.821803,-52.088245,5.6694108
-17.821778,-52.088256,4.6957729
-17.821745,-52.088273,5.5086817
-17.821703,-52.088293,6.2659442
-17.821688,-52.088301,6.4770141
-17.821643,-52.088326,6.0016657
-17.82163,-52.088331,5.4217283
-17.8216,-52.088346,5.045145
-17.821568,-52.088361,5.0701253
-17.821538,-52.088375,5.2964635
-17.821513,-52.088388,4.8055071
-17.821466,-52.088411,5.7214157
-17.821436,-52.088426,5.9282251
-17.82142,-52.088433,5.4023778
-17.821386,-52.08845,5.4139117
-17.821358,-52.088463,5.240956
-17.821328,-52.088476,5.6190834
-17.821303,-52.08849,5.4135652
-17.821276,-52.088501,5.2977762
-17.821246,-52.088516,6.034746
-17.821216,-52.08853,5.1633731
-17.821176,-52.08855,5.7120352
-17.821163,-52.088556,5.0830725
-17.821133,-52.08857,5.3048032
-17.821101,-52.088585,5.151857
-17.82107,-52.088601,5.6683185
-17.82102,-52.088623,5.8352279
-17.820988,-52.088638,5.9937829
-17.820956,-52.088655,5.8090882
-17.820923,-52.08867,5.3055533
-17.820908,-52.088678,6.0200113
-17.820878,-52.088693,5.5440046
-17.820848,-52.088706,5.4645295
-17.820803,-52.088726,5.1537224
-17.820775,-52.088738,5.1630057
-17.82076,-52.088746,4.8863329
-17.820731,-52.08876,5.3452291
-17.82069,-52.08878,5.7511129
-17.820675,-52.088786,5.3513168
-17.820635,-52.088806,5.6137246
-17.820621,-52.088813,5.8251131
-17.820591,-52.088825,6.0464593
-17.820551,-52.088846,4.9202721
-17.820536,-52.088851,5.3479566
-17.82051,-52.088866,5.0974942
-17.820466,-52.088886,5.8643269
-17.820438,-52.088901,6.0023524
-17.820426,-52.088908,5.6117771
-17.820383,-52.088926,6.1256618
-17.820356,-52.088938,5.7011121
-17.820328,-52.088953,5.9858773
-17.820313,-52.08896,5.6371512
-17.820266,-52.088981,5.3791911
-17.820251,-52.088988,5.5108772
-17.820211,-52.089008,5.5662946
-17.82018,-52.089023,5.3158241
-17.82015,-52.089035,6.5469778
-17.820123,-52.089046,5.8792614
-17.820093,-52.089058,6.1556996
-17.820066,-52.089071,6.330822
-17.820038,-52.089085,5.8182922
-17.820011,-52.089098,6.2710587
-17.819998,-52.089103,6.2828562
-17.819958,-52.089123,6.8586915
-17.819928,-52.089138,6.1495832
-17.819915,-52.089145,6.9246715
-17.819881,-52.089156,6.5536018
-17.819836,-52.08918,5.9323283
-17.819821,-52.089186,6.2025667
-17.819776,-52.089208,6.2950535
-17.81975,-52.089221,5.8976948
-17.819723,-52.089233,5.372352
-17.819696,-52.089246,6.0506586
-17.819668,-52.089261,6.0486958
-17.81964,-52.089275,6.1236626
-17.819611,-52.089285,5.9260268
-17.819581,-52.0893,6.057626
-17.819553,-52.089313,6.3187905
-17.819538,-52.08932,5.4790175
-17.819508,-52.089333,5.5340734
-17.819478,-52.089348,5.5299881
-17.819431,-52.08937,5.7267713
-17.8194,-52.089385,4.91691
-17.819371,-52.089398,5.1965297
-17.819341,-52.08941,5.0349842
-17.819315,-52.089421,5.4405832
-17.819286,-52.089435,5.2280567
-17.819256,-52.089448,5.4522208
-17.819228,-52.089461,5.4984111
-17.8192,-52.089475,5.4878694
-17.81917,-52.08949,5.2331842
-17.819145,-52.089503,5.7568264
-17.819113,-52.089516,5.8839448
-17.819085,-52.08953,5.9410825
-17.81906,-52.089543,5.8486418
-17.819028,-52.089556,5.5293748
-17.819003,-52.089568,6.0540091
-17.818968,-52.089585,5.655627
-17.81894,-52.0896,5.8003349
-17.81891,-52.089613,5.4080737
-17.818895,-52.08962,5.8138565
-17.818866,-52.089635,5.7255112
-17.818818,-52.089658,6.1022016
-17.818803,-52.089666,5.4054753
-17.818758,-52.089688,5.9547623
-17.81873,-52.089703,5.6225917
-17.818715,-52.089711,5.8926974
-17.818681,-52.089726,6.4543119
-17.818648,-52.089746,4.525132
-17.818623,-52.089776,4.7034651
-17.818608,-52.089813,3.6757783
-17.818606,-52.089855,1.995694
-17.818623,-52.089893,0.7538362
-17.818655,-52.089911,0.342118
-17.818686,-52.089911,0.2199775
-17.818706,-52.089903,0.3698716
-17.818728,-52.089893,0.2780647
-17.818753,-52.08988,0.2156418
-17.81878,-52.089865,0.2366772
-17.818806,-52.089851,0.6197927
-17.818831,-52.089836,2.2632532
-17.818861,-52.089823,3.8268082
-17.81889,-52.089808,4.6633226
-17.818918,-52.089793,4.8799112
-17.818948,-52.08978,4.8146051
-17.818978,-52.089765,4.9106341
-17.819005,-52.08975,4.8849561
-17.819035,-52.089736,5.6236101
-17.819061,-52.089721,5.4589034
-17.81909,-52.089706,5.0326587
-17.819118,-52.089693,5.1193217
-17.819146,-52.089678,5.8367884
-17.819176,-52.089665,6.2856433
-17.819206,-52.08965,6.4277322
-17.819233,-52.089636,6.2161551
-17.819265,-52.089623,6.0906016
-17.819291,-52.089608,6.6828403
-17.81932,-52.089595,5.8636947
-17.819348,-52.089581,5.8784933
-17.819376,-52.089566,5.3028007
-17.819406,-52.089551,6.2415967
-17.819435,-52.089538,6.3857365
-17.819463,-52.089523,6.3245852
-17.819491,-52.08951,5.9971911
-17.81952,-52.089495,5.4756733
-17.81955,-52.089481,6.0044598
-17.819578,-52.089466,5.9379845
-17.819606,-52.089453,5.7866124
-17.819636,-52.08944,5.2498337
-17.819666,-52.089426,5.6704459
-17.819695,-52.089413,5.3228601
-17.819725,-52.089398,5.2058769
-17.819753,-52.089385,5.6782902
-17.819783,-52.08937,6.3306847
-17.819811,-52.089355,6.5487433
-17.819841,-52.089341,6.4494387
-17.819871,-52.089328,6.5105389
-17.8199,-52.089313,5.8375925
-17.81993,-52.0893,6.1680585
-17.81996,-52.089286,6.4811659
-17.819988,-52.089271,5.8225508
-17.820018,-52.089256,6.0492896
-17.820046,-52.089243,5.637204
-17.820076,-52.08923,6.1481798
-17.820106,-52.089216,6.1528462
-17.820135,-52.089203,5.8087712
-17.820166,-52.08919,5.8107434
-17.820195,-52.089176,5.8550176
-17.820225,-52.089161,5.5993311
-17.820255,-52.08915,5.7409807
-17.820283,-52.089135,5.948301
-17.820311,-52.089121,5.7879415
-17.820341,-52.089108,5.756328
-17.82037,-52.089095,5.7738541
-17.820396,-52.089083,5.4582004
-17.820425,-52.089068,5.632653
-17.820456,-52.089055,5.7193368
-17.820498,-52.089035,5.2890457
-17.820513,-52.089028,5.4556032
-17.820555,-52.089008,5.6620362
-17.820571,-52.089001,5.7568262
-17.820613,-52.08898,5.3984257
-17.820643,-52.088966,5.5970986
-17.820671,-52.088951,5.7592494
-17.820685,-52.088945,5.6404603
-17.820728,-52.088925,5.456688
-17.820756,-52.088911,6.0977026
-17.820785,-52.088898,5.8140932
-17.820815,-52.088885,5.5885549
-17.820843,-52.08887,5.7836176
-17.82087,-52.088856,5.4447123
-17.820885,-52.08885,5.8015313
-17.820925,-52.08883,5.8425085
-17.820955,-52.088816,5.5287513
-17.820983,-52.088803,6.0336343
-17.820996,-52.088796,6.0098979
-17.821025,-52.088783,5.9740857
-17.821051,-52.08877,6.0985783
-17.82108,-52.088755,6.0943004
-17.821123,-52.088736,5.5347813
-17.821151,-52.088721,5.9560544
-17.821166,-52.088716,5.8795348
-17.821208,-52.088695,5.834317
-17.821223,-52.08869,5.434168
-17.821251,-52.088675,6.5283174
-17.821293,-52.088655,5.9870808
-17.821308,-52.088646,6.1032703
-17.821348,-52.088626,5.4614085
-17.821361,-52.08862,6.3124398
-17.821403,-52.0886,5.4989106
-17.821431,-52.088588,5.7646084
-17.821458,-52.088573,5.6964211
-17.821486,-52.08856,5.4793692
-17.821515,-52.088546,5.6741619
-17.821541,-52.088533,5.7099675
-17.821571,-52.08852,5.1224103
-17.821585,-52.088513,5.6990556
-17.821628,-52.088491,5.8074305
-17.821655,-52.088476,5.1800797
-17.821685,-52.088463,5.9175451
-17.821715,-52.088451,6.2902236
-17.821743,-52.088436,6.3727131
-17.82177,-52.088423,5.1977795
-17.821796,-52.08841,5.5297964
-17.821825,-52.088396,6.3647012
-17.821838,-52.08839,6.2160264
-17.821881,-52.088368,6.5240407
-17.82191,-52.088356,6.1314645
-17.821938,-52.088341,5.8635017
-17.821966,-52.088328,6.1471745
-17.821995,-52.088315,6.3920543
-17.822023,-52.0883,6.0752708
-17.82204,-52.088293,6.9746657
-17.822081,-52.088273,7.0427468
-17.82211,-52.08826,6.0749159
-17.822136,-52.088245,6.1860239
-17.822166,-52.088233,6.166517
-17.822193,-52.088218,6.1290779
-17.822221,-52.088206,5.7009507
-17.82225,-52.088191,6.2235318
-17.822278,-52.088178,6.3608754
-17.822306,-52.088166,5.7187508
-17.822335,-52.088151,5.5723215
-17.822365,-52.08814,5.9205052
-17.822393,-52.088126,5.7633682
-17.822421,-52.088113,6.5591222
-17.822448,-52.0881,6.2283321
-17.822476,-52.088086,5.7936778
-17.822503,-52.088071,5.9644101
-17.822531,-52.088058,5.8405074
-17.82256,-52.088046,6.5169801
-17.822588,-52.088033,6.0452496
-17.822613,-52.08802,6.9911038
-17.822633,-52.088011,7.6488361
-17.822653,-52.088001,8.3801126
-17.822671,-52.087993,9.2290148
-17.822688,-52.087985,9.5156555
-17.822703,-52.087978,8.8511005
-17.822716,-52.087971,8.729433
-17.822728,-52.087965,7.2716025
-17.822741,-52.08796,7.7570771
-17.822755,-52.087953,6.2777428
-17.822776,-52.087945,4.4899718
-17.822798,-52.087933,3.2335939
-17.822821,-52.087923,2.9107695
-17.822845,-52.087911,3.399115
-17.82287,-52.0879,3.2982472
-17.822895,-52.087886,3.8368821
-17.82292,-52.087875,4.5353778
-17.822945,-52.087861,4.9619263
-17.822971,-52.08785,5.2163812
-17.822996,-52.087836,4.8912226
-17.823023,-52.087823,5.1119244
-17.82305,-52.08781,5.3926744
-17.823078,-52.087796,5.3576996
-17.823101,-52.087783,6.2235427
-17.823128,-52.087771,5.480637
-17.823153,-52.087758,5.9033942
-17.823181,-52.087745,5.7731526
-17.823195,-52.087738,6.2615963
-17.823228,-52.087721,6.2303806
-17.823256,-52.08771,5.5658354
-17.823283,-52.087696,5.7976522
-17.82331,-52.087685,4.8255324
-17.823336,-52.087671,4.8581671
-17.823365,-52.08766,5.1036589
-17.82339,-52.087645,5.3261128
-17.823415,-52.087633,4.969787
-17.823441,-52.08762,5.7346032
-17.823468,-52.087608,5.3864529
-17.823496,-52.087595,5.2408076
-17.823523,-52.087583,5.7392361
-17.82355,-52.08757,5.3790056
-17.823576,-52.087558,5.8368956
-17.823603,-52.087546,4.9725025
-17.823631,-52.087535,5.5768215
-17.823658,-52.087523,6.005027
-17.823683,-52.087511,5.6616998
-17.823708,-52.0875,5.2562373
-17.823735,-52.087486,4.802071
-17.823763,-52.087473,5.1146761
-17.82379,-52.087461,5.1903217
-17.823818,-52.087448,5.2380666
-17.823845,-52.087435,5.2849434
-17.823865,-52.087426,6.8882687
-17.82389,-52.087415,6.0508758
-17.823915,-52.087401,6.0878253
-17.823941,-52.08739,5.8292751
-17.823968,-52.087376,5.2305285
-17.823995,-52.087365,4.7489749
-17.82402,-52.087353,5.3511717
-17.824045,-52.087343,5.1207004
-17.824066,-52.087331,5.7920464
-17.824086,-52.087323,6.7347749
-17.824103,-52.087313,7.4603805
-17.824121,-52.087305,6.9305713
-17.824135,-52.0873,9.0842793
-17.824138,-52.087298,46.3916835
-17.824135,-52.087296,52.3813
-17.824136,-52.087296,88.963802
-17.824178,-52.087301,7.4521712
-17.82419,-52.087293,0.8859293
-17.824213,-52.087281,0.6546983
-17.824235,-52.087268,0.577894
-17.824256,-52.087256,0.6636472
-17.824283,-52.087243,1.8556268
-17.82431,-52.08723,2.9881053
-17.824335,-52.087218,3.5630881
-17.82436,-52.087205,4.1143483
-17.824386,-52.087191,4.4671118
-17.824415,-52.087178,4.806414
-17.824441,-52.087165,4.6150277
-17.824468,-52.087151,4.5539641
-17.824495,-52.087138,4.8504854
-17.824523,-52.087125,4.6186461
-17.82455,-52.087111,5.2781754
-17.824576,-52.087098,5.2051578
-17.824605,-52.087085,4.8996871
-17.824635,-52.08707,5.3710808
-17.824663,-52.087056,5.1045839
-17.824691,-52.087041,4.6858047
-17.82472,-52.087028,4.7678279
-17.824746,-52.087013,5.253862
-17.824775,-52.087,4.583842
-17.824803,-52.086985,5.15036
-17.824831,-52.086971,4.7808674
-17.82486,-52.086958,4.7744898
-17.824888,-52.086943,4.5169467
-17.824916,-52.08693,4.6313177
-17.824945,-52.086916,4.7227237
-17.824973,-52.086903,4.5901674
-17.825001,-52.08689,5.0209633
-17.825031,-52.086875,5.2667016
-17.825058,-52.086861,4.6970737
-17.825086,-52.08685,5.2563416
-17.825115,-52.086835,4.8598351
-17.82514,-52.086823,5.3169873
-17.82517,-52.086808,5.7044596
-17.825201,-52.086795,5.2258568
-17.82523,-52.086781,5.4992726
-17.825256,-52.086768,4.8875942
-17.825286,-52.086755,5.1821431
-17.825315,-52.08674,5.5949337
-17.825343,-52.086726,5.3797788
-17.82537,-52.086713,5.3897173
-17.825401,-52.0867,5.4990033
-17.825431,-52.086686,5.5069821
-17.82546,-52.086673,5.3501069
-17.825491,-52.086658,5.4426303
-17.825521,-52.086645,5.386163
-17.825551,-52.086631,5.7842615
-17.825598,-52.086611,5.3885213
-17.825613,-52.086605,6.4981282
-17.825643,-52.086591,5.7818818
-17.825686,-52.08657,6.1312264
-17.825701,-52.086563,6.1364528
-17.82573,-52.08655,5.621527
-17.825758,-52.086536,5.5737649
-17.825788,-52.086523,6.1957884
-17.825816,-52.086508,5.9656249
-17.825846,-52.086495,5.4384231
-17.825875,-52.086483,5.7551087
-17.825906,-52.08647,5.9273587
-17.825936,-52.086456,5.6754941
-17.825965,-52.086443,5.4573917
-17.825993,-52.086428,5.6163001
-17.826023,-52.086413,5.4241513
-17.826053,-52.086398,5.0170619
-17.826083,-52.086385,5.4928216
-17.826111,-52.08637,5.2880433
-17.826138,-52.086355,5.0225233
-17.826161,-52.086306,4.2666432
-17.826166,-52.086288,4.0370106
-17.826171,-52.086248,2.5301282
-17.826166,-52.086206,0.8412112
-17.826153,-52.086165,0.5759853
-17.826128,-52.086135,0.4975575
-17.826095,-52.086126,0.5698653
-17.82607,-52.086136,0.6190138
-17.826053,-52.086143,0.9878212
-17.826038,-52.086148,1.2403549
-17.82602,-52.086158,0.820551
-17.826003,-52.086166,0.7915141
-17.825978,-52.086176,0.5153559
-17.825953,-52.086188,0.4968108
-17.825928,-52.086201,1.0668935
-17.825901,-52.086215,2.6210795
-17.825873,-52.086228,4.0691409
-17.825845,-52.086241,4.4755751
-17.825816,-52.086253,4.2147034
-17.825773,-52.086273,4.1317667
-17.82576,-52.08628,4.6706404
-17.825731,-52.086293,4.95403
-17.825701,-52.086306,4.5730743
-17.825675,-52.086321,4.572518
-17.825633,-52.086343,4.9589087
-17.825618,-52.08635,4.346554
-17.825575,-52.08637,4.8200732
-17.82556,-52.086378,4.6360657
-17.82553,-52.086393,4.8580116
-17.825501,-52.086406,4.5361752
-17.825473,-52.08642,4.7068527
-17.825443,-52.086433,5.2512982
-17.8254,-52.086453,5.4813269
-17.82537,-52.086468,5.3276598
-17.825341,-52.08648,5.0508245
-17.825325,-52.086486,5.6735233
-17.82528,-52.086508,5.1071217
-17.825265,-52.086513,5.1895257
-17.825236,-52.086528,5.1337082
-17.825206,-52.086543,4.5579515
-17.825178,-52.086556,5.0746854
-17.825148,-52.086571,4.8601183
-17.825105,-52.086591,5.1511111
-17.82509,-52.086598,4.5090677
-17.82506,-52.086611,5.0006524
-17.82503,-52.086625,5.1029878
-17.824986,-52.086646,4.8152022
-17.824956,-52.08666,4.9970746
-17.824943,-52.086666,4.6376511
-17.8249,-52.086688,5.3292167
-17.824886,-52.086696,4.9946565
-17.824843,-52.086718,5.1390819
-17.824828,-52.086725,4.7722426
-17.824785,-52.086745,5.2181692
-17.82477,-52.08675,5.0087526
-17.824728,-52.08677,4.5033312
-17.8247,-52.086785,4.8307175
-17.82467,-52.086798,4.93356
-17.82464,-52.086811,5.0832578
-17.824611,-52.086825,5.1455486
-17.824581,-52.086838,5.1297422
-17.824553,-52.086851,5.229445
-17.824523,-52.086865,5.466397
-17.824495,-52.08688,5.7662899
-17.82448,-52.086886,5.8794395
-17.824451,-52.0869,5.2417462
-17.824406,-52.08692,5.3648237
-17.824378,-52.086933,5.0722176
-17.824348,-52.086948,4.8501858
-17.82432,-52.08696,5.0765695
-17.824291,-52.086973,5.4255258
-17.824263,-52.086988,4.7945291
-17.82425,-52.086995,5.6210812
-17.824206,-52.087016,5.2298483
-17.824178,-52.08703,5.0075905
-17.824148,-52.087043,5.3286992
-17.824133,-52.08705,5.6333124
-17.82409,-52.08707,5.327317
-17.824073,-52.087078,5.1510127
-17.824031,-52.0871,5.1274433
-17.824,-52.087113,4.8887682
-17.823986,-52.087121,5.138149
-17.823943,-52.087141,5.2383286
-17.823933,-52.087148,7.0907532
-17.823915,-52.087156,16.2535962
-17.823925,-52.087151,17.2931593
-17.82394,-52.087145,10.4032412
-17.82395,-52.087143,6.0482302
-17.823996,-52.087135,3.332222
-17.824028,-52.087133,1.5031973
-17.82406,-52.087135,0.6329576
-17.824093,-52.08714,0.4024308
-17.824121,-52.087143,0.4940071
-17.824148,-52.087138,0.4698259
-17.824163,-52.08713,0.771024
-17.824151,-52.087136,0.9952185
-17.824123,-52.08716,0.3394077
-17.824096,-52.087181,0.337905
-17.824073,-52.087193,0.4666168
-17.824063,-52.087196,0.8792091
-17.824063,-52.087196,3.419564
-17.824065,-52.087191,85.9779543
